Date;Min Temp (C);Max Temp (C);Avg Temp (C)
27/07/1941;18.3;23.9;21.1
28/07/1941;18.3;25.6;21.95
29/07/1941;16.7;25;20.85
30/07/1941;17.8;25;21.4
31/07/1941;17.2;25;21.1
1/08/1941;17.2;25;21.1
2/08/1941;17.2;25;21.1
3/08/1941;17.2;24.4;20.8
4/08/1941;16.1;25;20.55
5/08/1941;17.2;25.6;21.4
6/08/1941;17.2;25;21.1
7/08/1941;18.3;25;21.65
8/08/1941;18.3;25.6;21.95
9/08/1941;18.3;25;21.65
10/08/1941;18.3;22.2;20.25
11/08/1941;18.3;23.9;21.1
12/08/1941;17.8;27.2;22.5
13/08/1941;16.7;29.4;23.05
14/08/1941;17.2;22.2;19.7
15/08/1941;18.9;26.7;22.8
16/08/1941;17.8;27.8;22.8
17/08/1941;20;26.1;23.05
18/08/1941;18.9;26.7;22.8
19/08/1941;17.2;27.2;22.2
20/08/1941;18.9;26.1;22.5
21/08/1941;18.9;25;21.95
22/08/1941;18.3;25;21.65
23/08/1941;17.8;25.6;21.7
24/08/1941;18.3;22.2;20.25
25/08/1941;17.8;23.9;20.85
26/08/1941;18.9;25.6;22.25
27/08/1941;18.3;25.6;21.95
28/08/1941;18.3;25.6;21.95
29/08/1941;17.8;25;21.4
30/08/1941;14.4;25;19.7
31/08/1941;15;25;20
1/09/1941;15;25.6;20.3
2/09/1941;16.7;23.9;20.3
3/09/1941;18.3;25;21.65
4/09/1941;18.3;24.4;21.35
5/09/1941;17.8;25;21.4
6/09/1941;16.7;25;20.85
7/09/1941;16.7;23.9;20.3
8/09/1941;18.3;23.9;21.1
9/09/1941;18.3;24.4;21.35
10/09/1941;16.7;24.4;20.55
11/09/1941;16.1;25;20.55
12/09/1941;17.2;26.1;21.65
13/09/1941;14.4;22.8;18.6
14/09/1941;13.3;23.9;18.6
15/09/1941;13.9;23.9;18.9
16/09/1941;15.6;23.9;19.75
17/09/1941;17.8;23.9;20.85
18/09/1941;16.7;24.4;20.55
19/09/1941;16.1;23.3;19.7
20/09/1941;16.1;23.3;19.7
21/09/1941;12.8;24.4;18.6
22/09/1941;12.2;27.2;19.7
23/09/1941;11.1;26.1;18.6
24/09/1941;13.3;23.9;18.6
25/09/1941;15.6;23.3;19.45
26/09/1941;14.4;23.3;18.85
27/09/1941;14.4;22.8;18.6
28/09/1941;16.7;23.9;20.3
29/09/1941;15.6;23.3;19.45
30/09/1941;13.3;25;19.15
1/10/1941;14.4;26.1;20.25
2/10/1941;16.7;22.2;19.45
3/10/1941;15;21.7;18.35
4/10/1941;12.2;23.3;17.75
5/10/1941;15.6;21.7;18.65
6/10/1941;12.8;22.8;17.8
7/10/1941;11.7;22.8;17.25
8/10/1941;15.6;22.8;19.2
9/10/1941;12.2;25;18.6
10/10/1941;13.9;28.9;21.4
11/10/1941;15;29.4;22.2
12/10/1941;15.6;24.4;20
13/10/1941;15;23.3;19.15
14/10/1941;13.3;27.2;20.25
15/10/1941;13.3;31.7;22.5
16/10/1941;14.4;31.1;22.75
17/10/1941;15.6;27.8;21.7
18/10/1941;16.1;23.3;19.7
19/10/1941;15.6;21.1;18.35
20/10/1941;12.2;20;16.1
21/10/1941;11.7;18.9;15.3
22/10/1941;13.3;20;16.65
23/10/1941;13.9;16.7;15.3
24/10/1941;13.3;21.1;17.2
25/10/1941;11.7;21.7;16.7
26/10/1941;14.4;22.2;18.3
27/10/1941;12.2;22.2;17.2
28/10/1941;14.4;21.1;17.75
29/10/1941;12.2;21.1;16.65
30/10/1941;10;23.3;16.65
31/10/1941;10.6;26.1;18.35
1/11/1941;10;22.2;16.1
2/11/1941;12.8;22.2;17.5
3/11/1941;12.8;22.2;17.5
4/11/1941;13.3;23.9;18.6
5/11/1941;14.4;32.2;23.3
6/11/1941;13.9;27.2;20.55
7/11/1941;13.9;31.1;22.5
8/11/1941;12.8;27.8;20.3
9/11/1941;11.7;23.9;17.8
10/11/1941;11.7;25;18.35
11/11/1941;14.4;28.9;21.65
12/11/1941;14.4;22.2;18.3
13/11/1941;15.6;22.2;18.9
14/11/1941;13.3;24.4;18.85
15/11/1941;12.2;22.8;17.5
16/11/1941;12.8;18.9;15.85
17/11/1941;13.3;18.9;16.1
18/11/1941;10;18.9;14.45
19/11/1941;7.8;20;13.9
20/11/1941;5.6;19.4;12.5
21/11/1941;4.4;20.6;12.5
22/11/1941;6.1;18.9;12.5
23/11/1941;6.1;23.3;14.7
24/11/1941;8.9;25.6;17.25
25/11/1941;7.8;25.6;16.7
26/11/1941;10.6;27.2;18.9
27/11/1941;10.6;25.6;18.1
28/11/1941;9.4;25;17.2
29/11/1941;12.8;24.4;18.6
30/11/1941;11.7;22.2;16.95
1/12/1941;11.1;23.3;17.2
2/12/1941;11.1;20.6;15.85
3/12/1941;12.8;17.8;15.3
4/12/1941;8.9;19.4;14.15
5/12/1941;6.7;22.8;14.75
6/12/1941;7.8;24.4;16.1
7/12/1941;10;25.6;17.8
8/12/1941;10;20.6;15.3
9/12/1941;12.2;18.3;15.25
10/12/1941;11.1;17.8;14.45
11/12/1941;8.3;18.3;13.3
12/12/1941;11.1;18.9;15
13/12/1941;10;18.9;14.45
14/12/1941;8.9;18.9;13.9
15/12/1941;8.9;21.7;15.3
16/12/1941;11.7;19.4;15.55
17/12/1941;10.6;18.9;14.75
18/12/1941;7.8;20;13.9
19/12/1941;8.9;23.9;16.4
20/12/1941;7.8;18.3;13.05
21/12/1941;8.9;17.8;13.35
22/12/1941;6.7;18.3;12.5
23/12/1941;7.8;17.2;12.5
24/12/1941;7.2;15.6;11.4
25/12/1941;6.7;16.7;11.7
26/12/1941;8.9;16.1;12.5
27/12/1941;7.8;14.4;11.1
28/12/1941;7.2;18.3;12.75
29/12/1941;11.7;17.8;14.75
30/12/1941;9.4;16.7;13.05
31/12/1941;9.4;15;12.2
1/01/1942;5.6;13.9;9.75
2/01/1942;2.2;16.1;9.15
3/01/1942;4.4;15.6;10
4/01/1942;5.6;16.7;11.15
5/01/1942;6.1;15;10.55
6/01/1942;7.8;17.8;12.8
7/01/1942;6.7;19.4;13.05
8/01/1942;7.8;17.2;12.5
9/01/1942;8.3;22.8;15.55
10/01/1942;8.9;25;16.95
11/01/1942;10;24.4;17.2
12/01/1942;8.9;23.3;16.1
13/01/1942;8.9;18.9;13.9
14/01/1942;8.9;26.1;17.5
15/01/1942;11.1;23.9;17.5
16/01/1942;10;18.3;14.15
17/01/1942;10.6;17.8;14.2
18/01/1942;8.3;22.2;15.25
19/01/1942;7.2;25;16.1
20/01/1942;8.3;26.7;17.5
21/01/1942;10.6;24.4;17.5
22/01/1942;10.6;20;15.3
23/01/1942;7.8;20.6;14.2
24/01/1942;10;18.9;14.45
25/01/1942;8.3;20;14.15
26/01/1942;12.2;21.1;16.65
27/01/1942;12.8;16.7;14.75
28/01/1942;10.6;18.3;14.45
29/01/1942;7.2;18.9;13.05
30/01/1942;8.3;20;14.15
31/01/1942;6.7;20;13.35
1/02/1942;9.4;19.4;14.4
2/02/1942;10.6;17.8;14.2
3/02/1942;8.9;18.9;13.9
4/02/1942;8.3;20;14.15
5/02/1942;10;20.6;15.3
6/02/1942;11.1;18.9;15
7/02/1942;10;20;15
8/02/1942;6.7;19.4;13.05
9/02/1942;6.7;21.7;14.2
10/02/1942;6.7;22.8;14.75
11/02/1942;6.7;21.7;14.2
12/02/1942;5.6;17.2;11.4
13/02/1942;6.1;16.7;11.4
14/02/1942;4.4;14.4;9.4
15/02/1942;2.2;15;8.6
16/02/1942;7.8;16.1;11.95
17/02/1942;7.2;17.2;12.2
18/02/1942;6.1;17.8;11.95
19/02/1942;6.7;18.3;12.5
20/02/1942;7.8;21.7;14.75
21/02/1942;6.7;17.2;11.95
22/02/1942;8.9;15.6;12.25
23/02/1942;4.4;16.7;10.55
24/02/1942;8.3;17.8;13.05
25/02/1942;7.8;18.3;13.05
26/02/1942;10;22.8;16.4
27/02/1942;10;15.6;12.8
28/02/1942;10;18.9;14.45
1/03/1942;6.7;21.1;13.9
2/03/1942;8.3;23.3;15.8
3/03/1942;10;18.9;14.45
4/03/1942;8.3;22.8;15.55
5/03/1942;8.9;21.1;15
6/03/1942;10;18.3;14.15
7/03/1942;7.2;21.7;14.45
8/03/1942;7.2;22.8;15
9/03/1942;8.9;19.4;14.15
10/03/1942;9.4;17.2;13.3
11/03/1942;12.8;18.3;15.55
12/03/1942;12.2;16.7;14.45
13/03/1942;11.7;16.7;14.2
14/03/1942;8.9;15;11.95
15/03/1942;8.3;16.1;12.2
16/03/1942;7.2;17.8;12.5
17/03/1942;7.2;22.8;15
18/03/1942;9.4;20.6;15
19/03/1942;10.6;19.4;15
20/03/1942;8.3;21.1;14.7
21/03/1942;6.7;23.3;15
22/03/1942;7.2;20.6;13.9
23/03/1942;8.9;17.8;13.35
24/03/1942;10;15.6;12.8
25/03/1942;9.4;18.3;13.85
26/03/1942;6.7;22.2;14.45
27/03/1942;7.8;24.4;16.1
28/03/1942;7.2;22.8;15
29/03/1942;8.9;22.8;15.85
30/03/1942;7.8;21.7;14.75
31/03/1942;10.6;18.9;14.75
1/04/1942;9.4;17.2;13.3
2/04/1942;12.8;20;16.4
3/04/1942;10.6;26.7;18.65
4/04/1942;12.8;20.6;16.7
5/04/1942;10.6;18.9;14.75
6/04/1942;10.6;18.9;14.75
7/04/1942;9.4;20.6;15
8/04/1942;13.3;17.8;15.55
9/04/1942;11.7;20.6;16.15
10/04/1942;12.8;20.6;16.7
11/04/1942;12.2;20;16.1
12/04/1942;12.8;19.4;16.1
13/04/1942;13.9;17.8;15.85
14/04/1942;11.7;18.9;15.3
15/04/1942;10;20;15
16/04/1942;12.8;20;16.4
17/04/1942;11.7;18.3;15
18/04/1942;11.7;22.2;16.95
19/04/1942;10.6;18.9;14.75
20/04/1942;14.4;19.4;16.9
21/04/1942;12.2;18.3;15.25
22/04/1942;11.1;19.4;15.25
23/04/1942;12.8;21.1;16.95
24/04/1942;10;22.2;16.1
25/04/1942;11.7;18.9;15.3
26/04/1942;13.9;19.4;16.65
27/04/1942;13.3;16.7;15
28/04/1942;11.1;17.8;14.45
29/04/1942;11.7;18.9;15.3
30/04/1942;7.8;19.4;13.6
1/05/1942;11.1;18.9;15
2/05/1942;10.6;21.1;15.85
3/05/1942;11.1;24.4;17.75
4/05/1942;11.1;24.4;17.75
5/05/1942;13.3;19.4;16.35
6/05/1942;13.3;20.6;16.95
7/05/1942;14.4;21.1;17.75
8/05/1942;13.3;20;16.65
9/05/1942;14.4;20;17.2
10/05/1942;13.9;18.9;16.4
11/05/1942;13.3;18.3;15.8
12/05/1942;12.2;20;16.1
13/05/1942;11.1;20;15.55
14/05/1942;11.1;21.1;16.1
15/05/1942;14.4;21.1;17.75
16/05/1942;13.3;20.6;16.95
17/05/1942;13.9;21.1;17.5
18/05/1942;13.3;22.2;17.75
19/05/1942;12.8;26.1;19.45
20/05/1942;15;30.6;22.8
21/05/1942;15;18.9;16.95
22/05/1942;15;22.2;18.6
23/05/1942;15.6;20.6;18.1
24/05/1942;15.6;21.7;18.65
25/05/1942;15.6;20.6;18.1
26/05/1942;13.9;21.1;17.5
27/05/1942;11.1;23.9;17.5
28/05/1942;14.4;21.1;17.75
29/05/1942;13.9;21.7;17.8
30/05/1942;12.8;22.2;17.5
31/05/1942;13.9;21.1;17.5
1/06/1942;13.9;21.7;17.8
2/06/1942;14.4;21.7;18.05
3/06/1942;15;21.7;18.35
4/06/1942;15;22.2;18.6
5/06/1942;14.4;18.9;16.65
6/06/1942;15;20;17.5
7/06/1942;14.4;19.4;16.9
8/06/1942;15;22.2;18.6
9/06/1942;15.6;21.7;18.65
10/06/1942;15.6;18.3;16.95
11/06/1942;15;18.9;16.95
12/06/1942;15;21.1;18.05
13/06/1942;15.6;21.1;18.35
14/06/1942;15.6;22.2;18.9
15/06/1942;15;21.7;18.35
16/06/1942;15;21.1;18.05
17/06/1942;15.6;20;17.8
18/06/1942;14.4;18.9;16.65
19/06/1942;15;21.7;18.35
20/06/1942;15;22.2;18.6
21/06/1942;14.4;22.2;18.3
22/06/1942;15;23.9;19.45
23/06/1942;13.3;23.3;18.3
24/06/1942;15.6;23.3;19.45
25/06/1942;16.1;21.7;18.9
26/06/1942;16.1;22.2;19.15
27/06/1942;15.6;22.8;19.2
28/06/1942;15;22.8;18.9
29/06/1942;16.1;21.7;18.9
30/06/1942;16.1;22.2;19.15
1/07/1942;15.6;22.2;18.9
2/07/1942;15.6;22.2;18.9
3/07/1942;15.6;22.8;19.2
4/07/1942;14.4;23.3;18.85
5/07/1942;14.4;27.8;21.1
6/07/1942;16.7;27.2;21.95
7/07/1942;18.3;28.3;23.3
8/07/1942;17.2;28.9;23.05
9/07/1942;17.2;21.7;19.45
10/07/1942;16.7;23.3;20
11/07/1942;16.7;23.3;20
12/07/1942;16.1;25;20.55
13/07/1942;16.1;25;20.55
14/07/1942;17.2;24.4;20.8
15/07/1942;17.8;25;21.4
16/07/1942;17.8;23.3;20.55
17/07/1942;17.8;25;21.4
18/07/1942;17.8;25;21.4
19/07/1942;17.8;24.4;21.1
20/07/1942;17.2;23.3;20.25
21/07/1942;17.8;24.4;21.1
22/07/1942;17.2;25.6;21.4
23/07/1942;18.3;26.7;22.5
24/07/1942;17.8;26.7;22.25
25/07/1942;17.2;26.7;21.95
26/07/1942;18.3;25;21.65
27/07/1942;17.8;23.9;20.85
28/07/1942;17.8;23.9;20.85
29/07/1942;17.2;23.9;20.55
30/07/1942;17.2;23.9;20.55
31/07/1942;17.2;25;21.1
1/08/1942;16.1;23.9;20
2/08/1942;17.2;23.3;20.25
3/08/1942;17.2;23.9;20.55
4/08/1942;16.7;23.3;20
5/08/1942;16.7;26.7;21.7
6/08/1942;16.1;27.2;21.65
7/08/1942;16.7;26.1;21.4
8/08/1942;17.8;22.2;20
9/08/1942;18.9;26.7;22.8
10/08/1942;19.4;26.7;23.05
11/08/1942;17.2;25.6;21.4
12/08/1942;18.3;25;21.65
13/08/1942;17.2;24.4;20.8
14/08/1942;17.2;23.3;20.25
15/08/1942;18.3;25;21.65
16/08/1942;17.8;25;21.4
17/08/1942;18.3;26.7;22.5
18/08/1942;18.9;25.6;22.25
19/08/1942;18.9;26.7;22.8
20/08/1942;19.4;26.7;23.05
21/08/1942;17.8;24.4;21.1
22/08/1942;17.8;25.6;21.7
23/08/1942;17.8;25;21.4
24/08/1942;17.8;25.6;21.7
25/08/1942;17.8;25;21.4
26/08/1942;17.2;24.4;20.8
27/08/1942;16.1;24.4;20.25
28/08/1942;17.2;23.3;20.25
29/08/1942;17.2;21.7;19.45
30/08/1942;17.8;23.9;20.85
31/08/1942;14.4;21.7;18.05
1/09/1942;18.3;23.3;20.8
2/09/1942;16.7;23.3;20
3/09/1942;16.1;23.3;19.7
4/09/1942;16.7;24.4;20.55
5/09/1942;16.1;24.4;20.25
6/09/1942;13.3;24.4;18.85
7/09/1942;15;23.9;19.45
8/09/1942;15.6;23.9;19.75
9/09/1942;16.1;23.9;20
10/09/1942;17.2;23.3;20.25
11/09/1942;17.2;23.3;20.25
12/09/1942;14.4;23.9;19.15
13/09/1942;16.1;24.4;20.25
14/09/1942;14.4;23.9;19.15
15/09/1942;16.7;23.9;20.3
16/09/1942;17.8;23.9;20.85
17/09/1942;16.7;21.7;19.2
18/09/1942;15.6;22.8;19.2
19/09/1942;13.3;23.3;18.3
20/09/1942;13.9;26.1;20
21/09/1942;14.4;26.7;20.55
22/09/1942;14.4;28.3;21.35
23/09/1942;15.6;22.8;19.2
24/09/1942;16.7;23.3;20
25/09/1942;16.7;22.8;19.75
26/09/1942;16.7;23.3;20
27/09/1942;16.1;22.8;19.45
28/09/1942;16.7;23.3;20
29/09/1942;16.7;22.8;19.75
30/09/1942;15.6;23.3;19.45
1/10/1942;16.1;22.8;19.45
2/10/1942;16.1;20.6;18.35
3/10/1942;15.6;22.8;19.2
4/10/1942;14.4;23.3;18.85
5/10/1942;16.1;23.3;19.7
6/10/1942;16.1;22.8;19.45
7/10/1942;17.2;20;18.6
8/10/1942;17.2;20;18.6
9/10/1942;15;23.3;19.15
10/10/1942;15;23.3;19.15
11/10/1942;16.1;22.8;19.45
12/10/1942;13.9;20.6;17.25
13/10/1942;12.8;21.7;17.25
14/10/1942;11.7;23.9;17.8
15/10/1942;12.8;22.2;17.5
16/10/1942;12.8;25.6;19.2
17/10/1942;12.8;25;18.9
18/10/1942;12.8;27.8;20.3
19/10/1942;15;30;22.5
20/10/1942;15;32.2;23.6
21/10/1942;14.4;32.2;23.3
22/10/1942;15;28.9;21.95
23/10/1942;15;22.2;18.6
24/10/1942;15.6;22.2;18.9
25/10/1942;14.4;22.2;18.3
26/10/1942;12.8;22.2;17.5
27/10/1942;16.1;18.9;17.5
28/10/1942;11.1;18.3;14.7
29/10/1942;8.9;21.1;15
30/10/1942;11.1;20.6;15.85
31/10/1942;10;27.2;18.6
1/11/1942;11.7;28.3;20
2/11/1942;11.1;22.2;16.65
3/11/1942;13.3;20.6;16.95
4/11/1942;12.8;20.6;16.7
5/11/1942;10;20;15
6/11/1942;10.6;20.6;15.6
7/11/1942;10.6;22.2;16.4
8/11/1942;10;21.1;15.55
9/11/1942;10.6;22.2;16.4
10/11/1942;10;22.8;16.4
11/11/1942;11.1;30;20.55
12/11/1942;11.1;25.6;18.35
13/11/1942;11.7;23.3;17.5
14/11/1942;12.2;21.7;16.95
15/11/1942;13.9;19.4;16.65
16/11/1942;11.7;20;15.85
17/11/1942;10;20;15
18/11/1942;11.1;20.6;15.85
19/11/1942;11.1;17.8;14.45
20/11/1942;7.8;18.9;13.35
21/11/1942;5.6;21.7;13.65
22/11/1942;8.3;26.1;17.2
23/11/1942;9.4;25.6;17.5
24/11/1942;8.3;20;14.15
25/11/1942;10.6;18.3;14.45
26/11/1942;10;18.3;14.15
27/11/1942;11.1;16.7;13.9
28/11/1942;11.1;20;15.55
29/11/1942;9.4;23.3;16.35
30/11/1942;11.1;20.6;15.85
1/12/1942;11.1;18.9;15
2/12/1942;8.9;18.9;13.9
3/12/1942;12.8;16.1;14.45
4/12/1942;11.1;16.1;13.6
5/12/1942;10;17.2;13.6
6/12/1942;6.7;17.2;11.95
7/12/1942;8.9;17.8;13.35
8/12/1942;7.8;15;11.4
9/12/1942;5.6;19.4;12.5
10/12/1942;7.2;22.2;14.7
11/12/1942;7.8;22.8;15.3
12/12/1942;8.3;24.4;16.35
13/12/1942;8.3;20.6;14.45
14/12/1942;7.8;18.3;13.05
15/12/1942;8.3;25;16.65
16/12/1942;8.3;25;16.65
17/12/1942;11.7;20;15.85
18/12/1942;10;18.3;14.15
19/12/1942;8.9;18.3;13.6
20/12/1942;10;18.3;14.15
21/12/1942;10;18.9;14.45
22/12/1942;7.8;18.3;13.05
23/12/1942;10;18.3;14.15
24/12/1942;13.3;16.1;14.7
25/12/1942;7.2;17.2;12.2
26/12/1942;5.6;18.9;12.25
27/12/1942;6.1;22.2;14.15
28/12/1942;7.8;22.8;15.3
29/12/1942;9.4;20.6;15
30/12/1942;7.8;18.9;13.35
31/12/1942;7.2;23.3;15.25
1/01/1943;7.2;19.4;13.3
2/01/1943;6.1;18.3;12.2
3/01/1943;7.2;28.3;17.75
4/01/1943;7.8;23.9;15.85
5/01/1943;7.8;22.2;15
6/01/1943;6.1;23.3;14.7
7/01/1943;9.4;22.8;16.1
8/01/1943;7.8;24.4;16.1
9/01/1943;7.2;22.8;15
10/01/1943;7.2;19.4;13.3
11/01/1943;7.2;19.4;13.3
12/01/1943;6.7;20.6;13.65
13/01/1943;5.6;20.6;13.1
14/01/1943;7.2;21.7;14.45
15/01/1943;7.8;15.6;11.7
16/01/1943;12.8;15.6;14.2
17/01/1943;11.1;15.6;13.35
18/01/1943;7.2;17.2;12.2
19/01/1943;5;18.3;11.65
20/01/1943;4.4;16.1;10.25
21/01/1943;10.6;15;12.8
22/01/1943;12.8;15;13.9
23/01/1943;11.7;16.7;14.2
24/01/1943;10;18.3;14.15
25/01/1943;8.9;16.1;12.5
26/01/1943;11.7;17.2;14.45
27/01/1943;11.7;18.3;15
28/01/1943;9.4;17.2;13.3
29/01/1943;11.7;17.8;14.75
30/01/1943;11.7;17.2;14.45
31/01/1943;9.4;15.6;12.5
1/02/1943;10;18.3;14.15
2/02/1943;10.6;17.8;14.2
3/02/1943;10;17.8;13.9
4/02/1943;6.7;19.4;13.05
5/02/1943;9.4;19.4;14.4
6/02/1943;8.9;24.4;16.65
7/02/1943;8.9;21.1;15
8/02/1943;10.6;15.6;13.1
9/02/1943;6.7;15.6;11.15
10/02/1943;5.6;18.9;12.25
11/02/1943;7.2;23.9;15.55
12/02/1943;10.6;30;20.3
13/02/1943;12.2;30.6;21.4
14/02/1943;11.1;29.4;20.25
15/02/1943;10.6;29.4;20
16/02/1943;11.1;24.4;17.75
17/02/1943;11.1;20;15.55
18/02/1943;10.6;22.2;16.4
19/02/1943;9.4;25;17.2
20/02/1943;12.2;18.3;15.25
21/02/1943;15;18.3;16.65
22/02/1943;12.8;16.7;14.75
23/02/1943;9.4;17.8;13.6
24/02/1943;10;17.8;13.9
25/02/1943;9.4;17.8;13.6
26/02/1943;7.8;18.9;13.35
27/02/1943;8.9;18.3;13.6
28/02/1943;7.8;20;13.9
1/03/1943;10;18.9;14.45
2/03/1943;9.4;19.4;14.4
3/03/1943;13.3;17.8;15.55
4/03/1943;13.9;18.9;16.4
5/03/1943;13.9;20;16.95
6/03/1943;12.2;19.4;15.8
7/03/1943;12.2;20.6;16.4
8/03/1943;11.7;21.7;16.7
9/03/1943;15;22.2;18.6
10/03/1943;14.4;22.8;18.6
11/03/1943;13.3;19.4;16.35
12/03/1943;11.1;20;15.55
13/03/1943;11.1;17.8;14.45
14/03/1943;13.3;18.9;16.1
15/03/1943;10.6;17.2;13.9
16/03/1943;8.3;18.9;13.6
17/03/1943;11.7;18.3;15
18/03/1943;9.4;17.2;13.3
19/03/1943;7.8;18.3;13.05
20/03/1943;8.9;19.4;14.15
21/03/1943;11.7;20.6;16.15
22/03/1943;11.1;18.3;14.7
23/03/1943;8.9;20.6;14.75
24/03/1943;9.4;21.7;15.55
25/03/1943;11.1;19.4;15.25
26/03/1943;11.7;20;15.85
27/03/1943;12.2;19.4;15.8
28/03/1943;12.2;19.4;15.8
29/03/1943;13.3;17.8;15.55
30/03/1943;12.2;20;16.1
31/03/1943;10;23.9;16.95
1/04/1943;10.6;27.2;18.9
2/04/1943;11.1;24.4;17.75
3/04/1943;8.9;20;14.45
4/04/1943;12.8;19.4;16.1
5/04/1943;12.8;18.3;15.55
6/04/1943;11.7;17.2;14.45
7/04/1943;12.2;17.8;15
8/04/1943;12.2;17.2;14.7
9/04/1943;10;16.7;13.35
10/04/1943;9.4;16.7;13.05
11/04/1943;8.9;20;14.45
12/04/1943;9.4;21.7;15.55
13/04/1943;10.6;20.6;15.6
14/04/1943;13.9;19.4;16.65
15/04/1943;14.4;19.4;16.9
16/04/1943;13.9;18.3;16.1
17/04/1943;13.9;20.6;17.25
18/04/1943;12.2;20;16.1
19/04/1943;12.2;18.9;15.55
20/04/1943;13.3;18.9;16.1
21/04/1943;13.3;20.6;16.95
22/04/1943;12.2;20.6;16.4
23/04/1943;13.3;22.8;18.05
24/04/1943;13.3;23.9;18.6
25/04/1943;12.2;20;16.1
26/04/1943;11.1;19.4;15.25
27/04/1943;11.1;21.1;16.1
28/04/1943;12.8;20.6;16.7
29/04/1943;13.3;22.8;18.05
30/04/1943;12.2;24.4;18.3
1/05/1943;12.2;23.9;18.05
2/05/1943;11.7;23.9;17.8
3/05/1943;14.4;21.7;18.05
4/05/1943;14.4;21.7;18.05
5/05/1943;14.4;20.6;17.5
6/05/1943;14.4;18.9;16.65
7/05/1943;14.4;21.1;17.75
8/05/1943;14.4;22.2;18.3
9/05/1943;11.7;27.2;19.45
10/05/1943;13.3;29.4;21.35
11/05/1943;13.9;26.7;20.3
12/05/1943;13.9;25.6;19.75
13/05/1943;13.3;23.3;18.3
14/05/1943;13.9;20;16.95
15/05/1943;13.3;20;16.65
16/05/1943;11.7;21.1;16.4
17/05/1943;11.1;21.7;16.4
18/05/1943;10;27.2;18.6
19/05/1943;12.8;30.6;21.7
20/05/1943;12.8;26.1;19.45
21/05/1943;14.4;20;17.2
22/05/1943;14.4;21.1;17.75
23/05/1943;15;23.3;19.15
24/05/1943;15;21.7;18.35
25/05/1943;15.6;21.7;18.65
26/05/1943;14.4;18.9;16.65
27/05/1943;15;21.7;18.35
28/05/1943;16.1;22.8;19.45
29/05/1943;15;21.1;18.05
30/05/1943;15;21.7;18.35
31/05/1943;16.1;21.1;18.6
1/06/1943;15.6;21.1;18.35
2/06/1943;15;20;17.5
3/06/1943;13.9;19.4;16.65
4/06/1943;13.3;20;16.65
5/06/1943;12.8;20;16.4
6/06/1943;12.8;21.7;17.25
7/06/1943;13.9;21.1;17.5
8/06/1943;14.4;21.1;17.75
9/06/1943;15;21.1;18.05
10/06/1943;15.6;20.6;18.1
11/06/1943;13.9;18.3;16.1
12/06/1943;13.3;18.9;16.1
13/06/1943;12.8;20;16.4
14/06/1943;10;21.1;15.55
15/06/1943;11.7;25;18.35
16/06/1943;13.9;25.6;19.75
17/06/1943;15;24.4;19.7
18/06/1943;15.6;22.8;19.2
19/06/1943;15;22.8;18.9
20/06/1943;12.8;25.6;19.2
21/06/1943;15;25;20
22/06/1943;14.4;26.1;20.25
23/06/1943;15;25.6;20.3
24/06/1943;15;25;20
25/06/1943;12.2;25;18.6
26/06/1943;14.4;26.7;20.55
27/06/1943;16.7;26.1;21.4
28/06/1943;16.1;23.9;20
29/06/1943;16.1;22.8;19.45
30/06/1943;13.9;23.3;18.6
1/07/1943;15.6;22.8;19.2
2/07/1943;15.6;23.3;19.45
3/07/1943;15.6;22.8;19.2
4/07/1943;16.1;23.3;19.7
5/07/1943;16.1;22.8;19.45
6/07/1943;15.6;22.8;19.2
7/07/1943;16.1;23.9;20
8/07/1943;15.6;23.9;19.75
9/07/1943;13.9;23.9;18.9
10/07/1943;15.6;23.3;19.45
11/07/1943;15;21.7;18.35
12/07/1943;16.1;22.8;19.45
13/07/1943;16.1;23.3;19.7
14/07/1943;17.8;23.3;20.55
15/07/1943;16.7;23.3;20
16/07/1943;17.2;22.8;20
17/07/1943;16.1;23.3;19.7
18/07/1943;16.7;23.9;20.3
19/07/1943;17.2;23.3;20.25
20/07/1943;16.1;23.9;20
21/07/1943;14.4;28.3;21.35
22/07/1943;16.1;27.8;21.95
23/07/1943;16.7;27.2;21.95
24/07/1943;16.7;26.1;21.4
25/07/1943;16.7;28.9;22.8
26/07/1943;18.3;29.4;23.85
27/07/1943;18.3;26.7;22.5
28/07/1943;18.3;26.7;22.5
29/07/1943;18.9;26.1;22.5
30/07/1943;17.8;26.7;22.25
31/07/1943;18.9;26.7;22.8
1/08/1943;18.9;30;24.45
2/08/1943;19.4;25.6;22.5
3/08/1943;19.4;28.3;23.85
4/08/1943;19.4;25.6;22.5
5/08/1943;19.4;27.8;23.6
6/08/1943;19.4;26.1;22.75
7/08/1943;18.3;25;21.65
8/08/1943;17.8;25.6;21.7
9/08/1943;18.3;26.1;22.2
10/08/1943;17.8;25;21.4
11/08/1943;17.2;25;21.1
12/08/1943;18.9;24.4;21.65
13/08/1943;18.9;23.9;21.4
14/08/1943;18.9;25;21.95
15/08/1943;19.4;29.4;24.4
16/08/1943;19.4;25.6;22.5
17/08/1943;18.9;27.2;23.05
18/08/1943;18.3;25.6;21.95
19/08/1943;17.8;24.4;21.1
20/08/1943;17.2;23.9;20.55
21/08/1943;17.8;23.3;20.55
22/08/1943;16.1;24.4;20.25
23/08/1943;16.1;25;20.55
24/08/1943;16.1;25.6;20.85
25/08/1943;16.1;26.1;21.1
