Power Building,day,Hour,month,minute
47.855,29,12,8,0
47.762,29,11,8,45
48.304,29,11,8,30
47.205,29,11,8,15
47.288,29,11,8,0
46.317,29,10,8,45
46.945,29,10,8,30
46.608,29,10,8,15
46.322,29,10,8,0
44.539,29,9,8,45
46.0,29,9,8,30
47.277,29,9,8,15
44.039,29,9,8,0
47.313,29,8,8,45
48.263,29,8,8,30
44.576,29,8,8,15
46.637,29,8,8,0
51.627,29,7,8,45
47.231,29,7,8,30
50.355,29,7,8,15
46.947,29,7,8,0
50.743,29,6,8,45
49.115,29,6,8,30
47.057,29,6,8,15
47.72,29,6,8,0
47.239,29,5,8,45
47.534,29,5,8,30
46.759,29,5,8,15
47.768,29,5,8,0
46.39,29,4,8,45
47.42,29,4,8,30
46.427,29,4,8,15
47.428,29,4,8,0
46.36,29,3,8,45
47.295,29,3,8,30
46.724,29,3,8,15
47.022,29,3,8,0
47.294,29,2,8,45
47.659,29,2,8,30
47.015,29,2,8,15
47.471,29,2,8,0
47.39,29,1,8,45
47.645,29,1,8,30
46.696,29,1,8,15
47.724,29,1,8,0
46.98,29,0,8,45
47.922,29,0,8,30
46.927,29,0,8,15
48.277,29,0,8,0
47.614,28,23,8,45
47.994,28,23,8,30
47.24,28,23,8,15
48.503,28,23,8,0
48.626,28,22,8,45
48.008,28,22,8,30
48.999,28,22,8,15
48.986,28,22,8,0
48.851,28,21,8,45
49.456,28,21,8,30
48.892,28,21,8,15
49.356,28,21,8,0
49.613,28,20,8,45
49.11,28,20,8,30
49.326,28,20,8,15
50.64,28,20,8,0
50.324,28,19,8,45
49.081,28,19,8,30
47.595,28,19,8,15
46.188,28,19,8,0
46.23,28,18,8,45
46.466,28,18,8,30
46.666,28,18,8,15
45.742,28,18,8,0
46.723,28,17,8,45
46.798,28,17,8,30
46.912,28,17,8,15
48.303,28,17,8,0
46.463,28,16,8,45
44.848,28,16,8,30
45.655,28,16,8,15
48.665,28,16,8,0
46.159,28,15,8,45
48.763,28,15,8,30
46.776,28,15,8,15
48.311,28,15,8,0
46.31,28,14,8,45
48.399,28,14,8,30
42.89,28,14,8,15
50.527,28,14,8,0
49.2,28,13,8,45
51.473,28,13,8,30
50.766,28,13,8,15
50.565,28,13,8,0
52.982,28,12,8,45
49.64,28,12,8,30
48.867,28,12,8,15
49.487,28,12,8,0
50.089,28,11,8,45
48.043,28,11,8,30
49.776,28,11,8,15
48.173,28,11,8,0
47.495,28,10,8,45
48.537,28,10,8,30
45.318,28,10,8,15
46.454,28,10,8,0
45.915,28,9,8,45
48.97,28,9,8,30
48.785,28,9,8,15
48.36,28,9,8,0
47.584,28,8,8,45
47.967,28,8,8,30
47.043,28,8,8,15
54.836,28,8,8,0
59.874,28,7,8,45
58.551,28,7,8,30
58.736,28,7,8,15
57.9,28,7,8,0
58.726,28,6,8,45
58.772,28,6,8,30
48.312,28,6,8,15
48.11,28,6,8,0
47.561,28,5,8,45
47.978,28,5,8,30
48.054,28,5,8,15
46.958,28,5,8,0
47.685,28,4,8,45
47.047,28,4,8,30
47.841,28,4,8,15
48.244,28,4,8,0
46.714,28,3,8,45
47.708,28,3,8,30
47.542,28,3,8,15
46.683,28,3,8,0
47.611,28,2,8,45
47.562,28,2,8,30
46.647,28,2,8,15
47.694,28,2,8,0
47.696,28,1,8,45
46.722,28,1,8,30
47.717,28,1,8,15
47.627,28,1,8,0
46.724,28,0,8,45
47.725,28,0,8,30
47.863,28,0,8,15
47.173,28,0,8,0
48.293,27,23,8,45
48.113,27,23,8,30
48.075,27,23,8,15
47.134,27,23,8,0
48.15,27,22,8,45
48.433,27,22,8,30
47.527,27,22,8,15
48.818,27,22,8,0
48.677,27,21,8,45
48.836,27,21,8,30
49.801,27,21,8,15
48.262,27,21,8,0
49.217,27,20,8,45
49.435,27,20,8,30
49.636,27,20,8,15
50.049,27,20,8,0
48.972,27,19,8,45
51.105,27,19,8,30
48.174,27,19,8,15
47.503,27,19,8,0
46.166,27,18,8,45
45.973,27,18,8,30
46.488,27,18,8,15
47.329,27,18,8,0
47.381,27,17,8,45
47.684,27,17,8,30
47.9,27,17,8,15
47.083,27,17,8,0
47.932,27,16,8,45
48.62,27,16,8,30
47.208,27,16,8,15
49.071,27,16,8,0
46.049,27,15,8,45
48.1,27,15,8,30
46.756,27,15,8,15
48.777,27,15,8,0
48.207,27,14,8,45
46.532,27,14,8,30
48.745,27,14,8,15
43.39,27,14,8,0
47.959,27,13,8,45
48.114,27,13,8,30
48.611,27,13,8,15
46.95,27,13,8,0
48.194,27,12,8,45
47.865,27,12,8,30
51.306,27,12,8,15
48.858,27,12,8,0
48.781,27,11,8,45
45.93,27,11,8,30
50.586,27,11,8,15
50.774,27,11,8,0
48.081,27,10,8,45
48.265,27,10,8,30
48.877,27,10,8,15
43.737,27,10,8,0
48.32,27,9,8,45
49.263,27,9,8,30
48.293,27,9,8,15
43.065,27,9,8,0
49.575,27,8,8,45
49.334,27,8,8,30
44.649,27,8,8,15
49.523,27,8,8,0
44.238,27,7,8,45
51.157,27,7,8,30
46.306,27,7,8,15
50.973,27,7,8,0
47.021,27,6,8,45
49.561,27,6,8,30
49.138,27,6,8,15
48.562,27,6,8,0
47.632,27,5,8,45
48.475,27,5,8,30
48.586,27,5,8,15
47.43,27,5,8,0
47.992,27,4,8,45
47.982,27,4,8,30
47.69,27,4,8,15
48.296,27,4,8,0
48.234,27,3,8,45
47.873,27,3,8,30
47.25,27,3,8,15
47.553,27,3,8,0
47.919,27,2,8,45
47.863,27,2,8,30
46.945,27,2,8,15
47.967,27,2,8,0
47.977,27,1,8,45
47.233,27,1,8,30
48.326,27,1,8,15
48.903,27,1,8,0
49.246,27,0,8,45
49.114,27,0,8,30
48.27,27,0,8,15
49.181,27,0,8,0
49.126,26,23,8,45
48.575,26,23,8,30
49.159,26,23,8,15
49.041,26,23,8,0
49.342,26,22,8,45
49.48,26,22,8,30
49.055,26,22,8,15
50.732,26,22,8,0
48.781,26,21,8,45
50.149,26,21,8,30
50.116,26,21,8,15
49.826,26,21,8,0
50.227,26,20,8,45
49.584,26,20,8,30
51.361,26,20,8,15
48.707,26,20,8,0
50.305,26,19,8,45
48.718,26,19,8,30
49.384,26,19,8,15
45.144,26,19,8,0
46.265,26,18,8,45
45.449,26,18,8,30
47.675,26,18,8,15
45.71,26,18,8,0
47.132,26,17,8,45
47.221,26,17,8,30
49.537,26,17,8,15
47.95,26,17,8,0
47.905,26,16,8,45
48.474,26,16,8,30
48.085,26,16,8,15
48.249,26,16,8,0
49.225,26,15,8,45
50.404,26,15,8,30
50.651,26,15,8,15
49.051,26,15,8,0
50.346,26,14,8,45
52.007,26,14,8,30
49.046,26,14,8,15
43.838,26,14,8,0
48.486,26,13,8,45
48.145,26,13,8,30
47.094,26,13,8,15
47.938,26,13,8,0
48.029,26,12,8,45
45.483,26,12,8,30
48.618,26,12,8,15
45.948,26,12,8,0
47.223,26,11,8,45
47.449,26,11,8,30
49.74,26,11,8,15
48.176,26,11,8,0
48.959,26,10,8,45
49.428,26,10,8,30
48.203,26,10,8,15
47.245,26,10,8,0
45.946,26,9,8,45
47.148,26,9,8,30
44.576,26,9,8,15
49.428,26,9,8,0
46.835,26,8,8,45
46.193,26,8,8,30
41.717,26,8,8,15
48.388,26,8,8,0
43.304,26,7,8,45
48.589,26,7,8,30
43.555,26,7,8,15
48.301,26,7,8,0
46.597,26,6,8,45
49.879,26,6,8,30
48.519,26,6,8,15
47.959,26,6,8,0
46.771,26,5,8,45
48.015,26,5,8,30
47.694,26,5,8,15
47.419,26,5,8,0
47.323,26,4,8,45
46.601,26,4,8,30
47.844,26,4,8,15
47.832,26,4,8,0
46.788,26,3,8,45
47.621,26,3,8,30
47.587,26,3,8,15
46.722,26,3,8,0
47.638,26,2,8,45
47.69,26,2,8,30
47.076,26,2,8,15
47.565,26,2,8,0
47.9,26,1,8,45
47.125,26,1,8,30
47.652,26,1,8,15
47.781,26,1,8,0
46.785,26,0,8,45
47.95,26,0,8,30
47.879,26,0,8,15
47.23,26,0,8,0
48.093,25,23,8,45
47.186,25,23,8,30
48.033,25,23,8,15
48.183,25,23,8,0
47.282,25,22,8,45
48.184,25,22,8,30
48.136,25,22,8,15
48.271,25,22,8,0
48.118,25,21,8,45
47.107,25,21,8,30
48.083,25,21,8,15
48.556,25,21,8,0
48.493,25,20,8,45
48.961,25,20,8,30
47.83,25,20,8,15
50.25,25,20,8,0
47.498,25,19,8,45
48.706,25,19,8,30
47.757,25,19,8,15
45.357,25,19,8,0
45.513,25,18,8,45
45.884,25,18,8,30
45.789,25,18,8,15
44.74,25,18,8,0
45.868,25,17,8,45
44.699,25,17,8,30
46.648,25,17,8,15
44.694,25,17,8,0
46.934,25,16,8,45
44.841,25,16,8,30
46.876,25,16,8,15
45.151,25,16,8,0
47.065,25,15,8,45
45.384,25,15,8,30
46.165,25,15,8,15
46.72,25,15,8,0
44.389,25,14,8,45
47.166,25,14,8,30
45.681,25,14,8,15
46.774,25,14,8,0
47.716,25,13,8,45
45.639,25,13,8,30
47.383,25,13,8,15
47.666,25,13,8,0
46.872,25,12,8,45
46.593,25,12,8,30
47.329,25,12,8,15
47.572,25,12,8,0
46.538,25,11,8,45
45.541,25,11,8,30
46.682,25,11,8,15
47.113,25,11,8,0
46.193,25,10,8,45
45.119,25,10,8,30
47.122,25,10,8,15
44.479,25,10,8,0
45.888,25,9,8,45
44.65,25,9,8,30
44.78,25,9,8,15
44.401,25,9,8,0
44.682,25,8,8,45
43.765,25,8,8,30
44.464,25,8,8,15
43.509,25,8,8,0
44.408,25,7,8,45
44.463,25,7,8,30
43.637,25,7,8,15
45.322,25,7,8,0
46.338,25,6,8,45
47.29,25,6,8,30
47.381,25,6,8,15
46.531,25,6,8,0
46.543,25,5,8,45
46.675,25,5,8,30
47.579,25,5,8,15
47.565,25,5,8,0
46.81,25,4,8,45
46.962,25,4,8,30
47.807,25,4,8,15
46.557,25,4,8,0
47.455,25,3,8,45
46.562,25,3,8,30
46.591,25,3,8,15
47.538,25,3,8,0
47.153,25,2,8,45
46.995,25,2,8,30
46.866,25,2,8,15
47.961,25,2,8,0
46.794,25,1,8,45
47.468,25,1,8,30
46.553,25,1,8,15
46.643,25,1,8,0
47.791,25,0,8,45
47.707,25,0,8,30
46.755,25,0,8,15
46.756,25,0,8,0
47.764,24,23,8,45
47.882,24,23,8,30
47.068,24,23,8,15
46.835,24,23,8,0
47.993,24,22,8,45
47.914,24,22,8,30
46.951,24,22,8,15
47.592,24,22,8,0
47.306,24,21,8,45
47.6,24,21,8,30
46.745,24,21,8,15
47.721,24,21,8,0
47.39,24,20,8,45
47.469,24,20,8,30
47.997,24,20,8,15
47.145,24,20,8,0
48.306,24,19,8,45
48.058,24,19,8,30
45.586,24,19,8,15
45.292,24,19,8,0
45.133,24,18,8,45
44.265,24,18,8,30
44.869,24,18,8,15
45.166,24,18,8,0
45.444,24,17,8,45
45.493,24,17,8,30
44.339,24,17,8,15
45.719,24,17,8,0
44.402,24,16,8,45
45.045,24,16,8,30
46.104,24,16,8,15
45.782,24,16,8,0
45.416,24,15,8,45
44.923,24,15,8,30
46.654,24,15,8,15
45.306,24,15,8,0
46.214,24,14,8,45
46.014,24,14,8,30
46.286,24,14,8,15
46.634,24,14,8,0
45.25,24,13,8,45
47.857,24,13,8,30
44.217,24,13,8,15
47.394,24,13,8,0
46.462,24,12,8,45
43.504,24,12,8,30
47.629,24,12,8,15
47.981,24,12,8,0
44.523,24,11,8,45
47.595,24,11,8,30
47.175,24,11,8,15
44.612,24,11,8,0
46.464,24,10,8,45
46.172,24,10,8,30
44.027,24,10,8,15
46.232,24,10,8,0
44.067,24,9,8,45
43.215,24,9,8,30
44.521,24,9,8,15
45.299,24,9,8,0
45.291,24,8,8,45
45.394,24,8,8,30
44.285,24,8,8,15
44.588,24,8,8,0
44.803,24,7,8,45
44.833,24,7,8,30
43.776,24,7,8,15
45.215,24,7,8,0
46.717,24,6,8,45
46.851,24,6,8,30
46.864,24,6,8,15
46.772,24,6,8,0
46.761,24,5,8,45
46.768,24,5,8,30
46.722,24,5,8,15
46.724,24,5,8,0
46.749,24,4,8,45
47.589,24,4,8,30
46.77,24,4,8,15
47.639,24,4,8,0
46.816,24,3,8,45
46.947,24,3,8,30
47.251,24,3,8,15
47.331,24,3,8,0
47.468,24,2,8,45
47.95,24,2,8,30
47.939,24,2,8,15
48.375,24,2,8,0
47.617,24,1,8,45
47.622,24,1,8,30
47.589,24,1,8,15
48.296,24,1,8,0
47.765,24,0,8,45
48.407,24,0,8,30
47.869,24,0,8,15
47.599,24,0,8,0
47.941,23,23,8,45
49.17,23,23,8,30
47.946,23,23,8,15
49.172,23,23,8,0
48.42,23,22,8,45
48.094,23,22,8,30
48.176,23,22,8,15
49.077,23,22,8,0
48.462,23,21,8,45
48.434,23,21,8,30
48.275,23,21,8,15
48.642,23,21,8,0
49.185,23,20,8,45
49.169,23,20,8,30
48.111,23,20,8,15
48.956,23,20,8,0
48.724,23,19,8,45
49.314,23,19,8,30
45.186,23,19,8,15
45.658,23,19,8,0
45.612,23,18,8,45
44.685,23,18,8,30
45.864,23,18,8,15
45.623,23,18,8,0
46.489,23,17,8,45
45.659,23,17,8,30
46.208,23,17,8,15
46.974,23,17,8,0
47.273,23,16,8,45
47.749,23,16,8,30
44.217,23,16,8,15
49.308,23,16,8,0
49.645,23,15,8,45
49.975,23,15,8,30
46.1,23,15,8,15
49.663,23,15,8,0
50.325,23,14,8,45
49.185,23,14,8,30
47.288,23,14,8,15
46.168,23,14,8,0
46.29,23,13,8,45
46.795,23,13,8,30
44.786,23,13,8,15
48.452,23,13,8,0
47.099,23,12,8,45
49.051,23,12,8,30
47.7,23,12,8,15
46.916,23,12,8,0
47.24,23,11,8,45
42.102,23,11,8,30
45.626,23,11,8,15
45.594,23,11,8,0
48.973,23,10,8,45
48.832,23,10,8,30
48.854,23,10,8,15
48.031,23,10,8,0
46.784,23,9,8,45
44.748,23,9,8,30
45.441,23,9,8,15
45.886,23,9,8,0
45.799,23,8,8,45
45.415,23,8,8,30
44.432,23,8,8,15
45.807,23,8,8,0
47.517,23,7,8,45
47.359,23,7,8,30
47.143,23,7,8,15
47.385,23,7,8,0
47.447,23,6,8,45
47.392,23,6,8,30
47.662,23,6,8,15
47.345,23,6,8,0
47.383,23,5,8,45
47.258,23,5,8,30
47.261,23,5,8,15
46.812,23,5,8,0
46.843,23,4,8,45
46.792,23,4,8,30
46.903,23,4,8,15
46.903,23,4,8,0
47.18,23,3,8,45
46.881,23,3,8,30
46.853,23,3,8,15
46.872,23,3,8,0
47.688,23,2,8,45
47.243,23,2,8,30
47.35,23,2,8,15
47.044,23,2,8,0
47.106,23,1,8,45
47.246,23,1,8,30
47.278,23,1,8,15
47.11,23,1,8,0
47.16,23,0,8,45
47.19,23,0,8,30
47.348,23,0,8,15
47.149,23,0,8,0
47.226,22,23,8,45
47.714,22,23,8,30
47.731,22,23,8,15
48.277,22,23,8,0
47.521,22,22,8,45
47.677,22,22,8,30
47.707,22,22,8,15
48.109,22,22,8,0
47.827,22,21,8,45
47.972,22,21,8,30
48.496,22,21,8,15
48.106,22,21,8,0
47.89,22,20,8,45
48.408,22,20,8,30
49.947,22,20,8,15
49.319,22,20,8,0
50.174,22,19,8,45
49.333,22,19,8,30
46.719,22,19,8,15
46.991,22,19,8,0
47.532,22,18,8,45
46.58,22,18,8,30
46.123,22,18,8,15
45.688,22,18,8,0
46.569,22,17,8,45
46.392,22,17,8,30
45.518,22,17,8,15
47.522,22,17,8,0
47.757,22,16,8,45
46.233,22,16,8,30
46.505,22,16,8,15
47.581,22,16,8,0
47.36,22,15,8,45
45.591,22,15,8,30
44.787,22,15,8,15
43.874,22,15,8,0
44.495,22,14,8,45
47.613,22,14,8,30
45.689,22,14,8,15
49.399,22,14,8,0
48.521,22,13,8,45
49.119,22,13,8,30
46.212,22,13,8,15
48.981,22,13,8,0
46.483,22,12,8,45
48.782,22,12,8,30
46.253,22,12,8,15
48.632,22,12,8,0
46.165,22,11,8,45
44.496,22,11,8,30
44.395,22,11,8,15
46.69,22,11,8,0
47.55,22,10,8,45
48.92,22,10,8,30
49.193,22,10,8,15
48.575,22,10,8,0
47.501,22,9,8,45
46.291,22,9,8,30
47.405,22,9,8,15
45.59,22,9,8,0
47.797,22,8,8,45
49.897,22,8,8,30
49.209,22,8,8,15
49.891,22,8,8,0
49.263,22,7,8,45
48.891,22,7,8,30
49.243,22,7,8,15
49.057,22,7,8,0
48.136,22,6,8,45
48.165,22,6,8,30
48.408,22,6,8,15
48.343,22,6,8,0
47.775,22,5,8,45
47.819,22,5,8,30
48.704,22,5,8,15
47.702,22,5,8,0
48.226,22,4,8,45
47.371,22,4,8,30
47.459,22,4,8,15
47.296,22,4,8,0
48.076,22,3,8,45
47.931,22,3,8,30
48.606,22,3,8,15
47.689,22,3,8,0
47.28,22,2,8,45
47.893,22,2,8,30
48.286,22,2,8,15
47.88,22,2,8,0
47.892,22,1,8,45
47.45,22,1,8,30
47.63,22,1,8,15
48.65,22,1,8,0
48.001,22,0,8,45
48.016,22,0,8,30
47.301,22,0,8,15
48.224,22,0,8,0
47.56,21,23,8,45
48.21,21,23,8,30
47.448,21,23,8,15
48.712,21,23,8,0
48.129,21,22,8,45
49.515,21,22,8,30
49.244,21,22,8,15
49.556,21,22,8,0
49.48,21,21,8,45
48.558,21,21,8,30
49.762,21,21,8,15
49.254,21,21,8,0
49.974,21,20,8,45
50.114,21,20,8,30
49.116,21,20,8,15
50.958,21,20,8,0
50.265,21,19,8,45
49.383,21,19,8,30
46.072,21,19,8,15
46.23,21,19,8,0
45.986,21,18,8,45
46.669,21,18,8,30
46.254,21,18,8,15
46.548,21,18,8,0
46.489,21,17,8,45
45.672,21,17,8,30
46.827,21,17,8,15
47.277,21,17,8,0
47.517,21,16,8,45
46.916,21,16,8,30
45.477,21,16,8,15
46.567,21,16,8,0
46.952,21,15,8,45
47.72,21,15,8,30
47.739,21,15,8,15
47.932,21,15,8,0
46.851,21,14,8,45
47.963,21,14,8,30
47.573,21,14,8,15
48.139,21,14,8,0
49.372,21,13,8,45
45.549,21,13,8,30
47.883,21,13,8,15
45.485,21,13,8,0
45.87,21,12,8,45
49.208,21,12,8,30
45.565,21,12,8,15
47.001,21,12,8,0
50.933,21,11,8,45
49.549,21,11,8,30
52.53,21,11,8,15
51.41,21,11,8,0
47.804,21,10,8,45
49.289,21,10,8,30
46.255,21,10,8,15
46.49,21,10,8,0
47.435,21,9,8,45
48.655,21,9,8,30
47.295,21,9,8,15
47.392,21,9,8,0
48.152,21,8,8,45
46.948,21,8,8,30
45.404,21,8,8,15
43.844,21,8,8,0
44.989,21,7,8,45
47.661,21,7,8,30
47.721,21,7,8,15
47.591,21,7,8,0
47.587,21,6,8,45
47.653,21,6,8,30
47.391,21,6,8,15
47.173,21,6,8,0
47.475,21,5,8,45
47.994,21,5,8,30
46.867,21,5,8,15
47.773,21,5,8,0
46.724,21,4,8,45
46.594,21,4,8,30
46.631,21,4,8,15
46.673,21,4,8,0
47.373,21,3,8,45
46.659,21,3,8,30
47.443,21,3,8,15
46.712,21,3,8,0
46.854,21,2,8,45
46.594,21,2,8,30
46.511,21,2,8,15
47.261,21,2,8,0
47.249,21,1,8,45
47.698,21,1,8,30
46.616,21,1,8,15
46.883,21,1,8,0
46.849,21,0,8,45
47.733,21,0,8,30
46.615,21,0,8,15
47.584,21,0,8,0
47.049,20,23,8,45
46.934,20,23,8,30
47.046,20,23,8,15
47.913,20,23,8,0
47.952,20,22,8,45
47.173,20,22,8,30
47.55,20,22,8,15
48.914,20,22,8,0
47.631,20,21,8,45
48.877,20,21,8,30
48.737,20,21,8,15
49.075,20,21,8,0
48.68,20,20,8,45
49.354,20,20,8,30
49.901,20,20,8,15
47.897,20,20,8,0
48.722,20,19,8,45
49.405,20,19,8,30
49.062,20,19,8,15
48.71,20,19,8,0
46.627,20,18,8,45
45.705,20,18,8,30
46.902,20,18,8,15
47.685,20,18,8,0
46.253,20,17,8,45
47.473,20,17,8,30
47.022,20,17,8,15
47.753,20,17,8,0
47.46,20,16,8,45
46.957,20,16,8,30
47.383,20,16,8,15
46.563,20,16,8,0
47.357,20,15,8,45
46.422,20,15,8,30
47.71,20,15,8,15
46.016,20,15,8,0
47.121,20,14,8,45
45.8,20,14,8,30
47.237,20,14,8,15
44.731,20,14,8,0
47.901,20,13,8,45
47.254,20,13,8,30
48.984,20,13,8,15
48.17,20,13,8,0
47.536,20,12,8,45
49.935,20,12,8,30
46.212,20,12,8,15
50.227,20,12,8,0
48.705,20,11,8,45
46.781,20,11,8,30
49.162,20,11,8,15
48.154,20,11,8,0
47.613,20,10,8,45
48.482,20,10,8,30
47.707,20,10,8,15
46.766,20,10,8,0
45.926,20,9,8,45
46.726,20,9,8,30
46.603,20,9,8,15
46.528,20,9,8,0
46.171,20,8,8,45
45.81,20,8,8,30
45.566,20,8,8,15
49.001,20,8,8,0
48.395,20,7,8,45
47.51,20,7,8,30
47.689,20,7,8,15
48.486,20,7,8,0
48.236,20,6,8,45
47.724,20,6,8,30
47.173,20,6,8,15
47.388,20,6,8,0
47.363,20,5,8,45
47.109,20,5,8,30
47.024,20,5,8,15
48.039,20,5,8,0
47.57,20,4,8,45
47.013,20,4,8,30
46.839,20,4,8,15
46.81,20,4,8,0
46.928,20,3,8,45
46.891,20,3,8,30
47.655,20,3,8,15
47.206,20,3,8,0
47.729,20,2,8,45
46.928,20,2,8,30
46.96,20,2,8,15
47.12,20,2,8,0
47.279,20,1,8,45
48.404,20,1,8,30
48.09,20,1,8,15
47.871,20,1,8,0
47.427,20,0,8,45
47.514,20,0,8,30
47.487,20,0,8,15
48.527,20,0,8,0
48.55,19,23,8,45
47.619,19,23,8,30
47.625,19,23,8,15
48.197,19,23,8,0
48.867,19,22,8,45
48.095,19,22,8,30
49.443,19,22,8,15
48.81,19,22,8,0
48.263,19,21,8,45
49.341,19,21,8,30
48.339,19,21,8,15
49.544,19,21,8,0
48.216,19,20,8,45
48.893,19,20,8,30
49.758,19,20,8,15
49.586,19,20,8,0
49.811,19,19,8,45
49.847,19,19,8,30
48.969,19,19,8,15
47.245,19,19,8,0
46.027,19,18,8,45
46.908,19,18,8,30
45.04,19,18,8,15
46.111,19,18,8,0
46.082,19,17,8,45
45.6,19,17,8,30
47.857,19,17,8,15
46.156,19,17,8,0
46.812,19,16,8,45
46.841,19,16,8,30
45.933,19,16,8,15
46.929,19,16,8,0
47.127,19,15,8,45
47.18,19,15,8,30
47.145,19,15,8,15
45.396,19,15,8,0
48.607,19,14,8,45
45.372,19,14,8,30
48.609,19,14,8,15
46.34,19,14,8,0
48.87,19,13,8,45
45.793,19,13,8,30
46.984,19,13,8,15
43.391,19,13,8,0
46.835,19,12,8,45
47.165,19,12,8,30
44.368,19,12,8,15
50.068,19,12,8,0
46.835,19,11,8,45
49.469,19,11,8,30
47.462,19,11,8,15
48.531,19,11,8,0
46.41,19,10,8,45
44.612,19,10,8,30
46.793,19,10,8,15
46.897,19,10,8,0
43.995,19,9,8,45
47.292,19,9,8,30
45.64,19,9,8,15
46.403,19,9,8,0
46.489,19,8,8,45
45.422,19,8,8,30
43.237,19,8,8,15
46.66,19,8,8,0
48.068,19,7,8,45
48.127,19,7,8,30
47.693,19,7,8,15
47.721,19,7,8,0
47.568,19,6,8,45
47.466,19,6,8,30
48.103,19,6,8,15
48.246,19,6,8,0
47.232,19,5,8,45
47.165,19,5,8,30
47.081,19,5,8,15
46.784,19,5,8,0
46.909,19,4,8,45
46.734,19,4,8,30
46.712,19,4,8,15
46.634,19,4,8,0
47.717,19,3,8,45
46.54,19,3,8,30
47.665,19,3,8,15
46.983,19,3,8,0
46.925,19,2,8,45
46.962,19,2,8,30
46.653,19,2,8,15
46.905,19,2,8,0
46.891,19,1,8,45
47.803,19,1,8,30
46.922,19,1,8,15
47.405,19,1,8,0
46.931,19,0,8,45
46.833,19,0,8,30
46.788,19,0,8,15
46.998,19,0,8,0
47.118,18,23,8,45
48.02,18,23,8,30
47.25,18,23,8,15
47.796,18,23,8,0
47.364,18,22,8,45
47.464,18,22,8,30
47.857,18,22,8,15
47.577,18,22,8,0
47.705,18,21,8,45
47.602,18,21,8,30
48.32,18,21,8,15
47.914,18,21,8,0
48.405,18,20,8,45
47.623,18,20,8,30
47.57,18,20,8,15
47.984,18,20,8,0
48.541,18,19,8,45
47.413,18,19,8,30
44.982,18,19,8,15
44.36,18,19,8,0
45.094,18,18,8,45
44.504,18,18,8,30
45.576,18,18,8,15
44.194,18,18,8,0
45.207,18,17,8,45
44.939,18,17,8,30
45.085,18,17,8,15
45.494,18,17,8,0
44.8,18,16,8,45
45.175,18,16,8,30
45.436,18,16,8,15
45.476,18,16,8,0
45.701,18,15,8,45
44.648,18,15,8,30
45.996,18,15,8,15
44.863,18,15,8,0
45.473,18,14,8,45
45.601,18,14,8,30
45.439,18,14,8,15
45.731,18,14,8,0
45.649,18,13,8,45
45.542,18,13,8,30
46.575,18,13,8,15
44.984,18,13,8,0
46.949,18,12,8,45
44.652,18,12,8,30
47.958,18,12,8,15
45.039,18,12,8,0
46.32,18,11,8,45
46.55,18,11,8,30
44.661,18,11,8,15
46.406,18,11,8,0
44.154,18,10,8,45
45.848,18,10,8,30
44.771,18,10,8,15
45.523,18,10,8,0
44.25,18,9,8,45
45.012,18,9,8,30
44.235,18,9,8,15
44.898,18,9,8,0
44.441,18,8,8,45
44.254,18,8,8,30
44.427,18,8,8,15
46.51,18,8,8,0
47.032,18,7,8,45
46.958,18,7,8,30
46.865,18,7,8,15
47.311,18,7,8,0
46.894,18,6,8,45
46.922,18,6,8,30
46.813,18,6,8,15
46.89,18,6,8,0
46.85,18,5,8,45
46.825,18,5,8,30
46.823,18,5,8,15
46.717,18,5,8,0
46.779,18,4,8,45
46.783,18,4,8,30
46.998,18,4,8,15
47.749,18,4,8,0
47.284,18,3,8,45
47.076,18,3,8,30
46.795,18,3,8,15
46.869,18,3,8,0
46.878,18,2,8,45
46.845,18,2,8,30
46.915,18,2,8,15
46.737,18,2,8,0
46.925,18,1,8,45
46.85,18,1,8,30
46.912,18,1,8,15
46.84,18,1,8,0
47.692,18,0,8,45
47.637,18,0,8,30
46.875,18,0,8,15
47.139,18,0,8,0
47.209,17,23,8,45
47.259,17,23,8,30
47.117,17,23,8,15
47.419,17,23,8,0
48.237,17,22,8,45
47.696,17,22,8,30
47.716,17,22,8,15
47.395,17,22,8,0
47.444,17,21,8,45
47.499,17,21,8,30
47.342,17,21,8,15
48.228,17,21,8,0
47.789,17,20,8,45
48.134,17,20,8,30
47.43,17,20,8,15
47.51,17,20,8,0
48.073,17,19,8,45
47.876,17,19,8,30
48.48,17,19,8,15
44.2,17,19,8,0
45.251,17,18,8,45
44.142,17,18,8,30
43.808,17,18,8,15
46.578,17,18,8,0
45.382,17,17,8,45
45.81,17,17,8,30
46.628,17,17,8,15
44.623,17,17,8,0
45.26,17,16,8,45
45.236,17,16,8,30
44.947,17,16,8,15
45.18,17,16,8,0
44.435,17,15,8,45
45.71,17,15,8,30
44.794,17,15,8,15
53.579,17,15,8,0
45.986,17,14,8,45
46.57,17,14,8,30
46.109,17,14,8,15
45.416,17,14,8,0
46.149,17,13,8,45
46.264,17,13,8,30
45.517,17,13,8,15
47.178,17,13,8,0
44.546,17,12,8,45
46.924,17,12,8,30
45.292,17,12,8,15
47.004,17,12,8,0
46.665,17,11,8,45
45.208,17,11,8,30
46.366,17,11,8,15
44.056,17,11,8,0
46.655,17,10,8,45
45.12,17,10,8,30
45.991,17,10,8,15
45.289,17,10,8,0
45.374,17,9,8,45
44.265,17,9,8,30
45.028,17,9,8,15
44.838,17,9,8,0
