,DateTime,RealPower,Fecha,vacaciones,clases_verano,Min Temp (C),Max Temp (C),Avg Temp (C),Sunrise,Sunset,suma_final
1459,2019-12-16 19:00:00,41.405,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1460,2019-12-16 18:45:00,41.657,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1461,2019-12-16 18:30:00,41.333,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1462,2019-12-16 18:15:00,40.94,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1463,2019-12-16 18:00:00,40.213,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1464,2019-12-16 17:45:00,40.702,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1465,2019-12-16 17:30:00,40.438,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1466,2019-12-16 17:15:00,39.695,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1467,2019-12-16 17:00:00,39.624,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1468,2019-12-16 16:45:00,40.01,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1469,2019-12-16 16:30:00,39.609,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1470,2019-12-16 16:15:00,39.119,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1471,2019-12-16 16:00:00,36.271,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1472,2019-12-16 15:45:00,36.508,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1473,2019-12-16 15:30:00,37.109,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1474,2019-12-16 15:15:00,36.717,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1475,2019-12-16 15:00:00,37.179,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1476,2019-12-16 14:45:00,39.179,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1477,2019-12-16 14:30:00,40.69,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1478,2019-12-16 14:15:00,36.695,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1479,2019-12-16 14:00:00,43.709,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1480,2019-12-16 13:45:00,40.623,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1481,2019-12-16 13:30:00,41.634,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1482,2019-12-16 13:15:00,35.678,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1483,2019-12-16 13:00:00,40.429,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1484,2019-12-16 12:45:00,39.779,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1485,2019-12-16 12:30:00,45.03,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1486,2019-12-16 12:15:00,44.048,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1487,2019-12-16 12:00:00,45.474,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1488,2019-12-16 11:45:00,39.18,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1489,2019-12-16 11:30:00,43.615,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1490,2019-12-16 11:15:00,36.636,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1491,2019-12-16 11:00:00,43.4,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1492,2019-12-16 10:45:00,38.222,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1493,2019-12-16 10:30:00,42.162,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1494,2019-12-16 10:15:00,43.052,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1495,2019-12-16 10:00:00,42.652,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1496,2019-12-16 09:45:00,48.374,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1497,2019-12-16 09:30:00,48.905,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1498,2019-12-16 09:15:00,49.365,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1499,2019-12-16 09:00:00,44.162,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1500,2019-12-16 08:45:00,42.25,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1501,2019-12-16 08:30:00,39.022,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1502,2019-12-16 08:15:00,40.169,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1503,2019-12-16 08:00:00,35.983,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1504,2019-12-16 07:45:00,41.063,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1505,2019-12-16 07:30:00,42.949,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1506,2019-12-16 07:15:00,37.859,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1507,2019-12-16 07:00:00,39.507,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1508,2019-12-16 06:45:00,32.728,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1509,2019-12-16 06:30:00,40.018,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1510,2019-12-16 06:15:00,39.707,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1511,2019-12-16 06:00:00,38.993,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1512,2019-12-16 05:45:00,38.989,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1513,2019-12-16 05:30:00,38.679,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1514,2019-12-16 05:15:00,38.771,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1515,2019-12-16 05:00:00,38.716,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1516,2019-12-16 04:45:00,38.241,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1517,2019-12-16 04:30:00,38.334,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1518,2019-12-16 04:15:00,38.432,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1519,2019-12-16 04:00:00,38.821,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1520,2019-12-16 03:45:00,38.845,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1521,2019-12-16 03:30:00,38.762,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1522,2019-12-16 03:15:00,38.652,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1523,2019-12-16 03:00:00,38.517,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1524,2019-12-16 02:45:00,38.413,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1525,2019-12-16 02:30:00,38.387,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1526,2019-12-16 02:15:00,38.385,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1527,2019-12-16 02:00:00,38.543,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1528,2019-12-16 01:45:00,38.554,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1529,2019-12-16 01:30:00,38.426,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1530,2019-12-16 01:15:00,38.693,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1531,2019-12-16 01:00:00,38.582,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1532,2019-12-16 00:45:00,39.02,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1533,2019-12-16 00:30:00,38.981,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1534,2019-12-16 00:15:00,38.557,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1535,2019-12-16 00:00:00,38.317,2019-12-16,1.0,0.0,7.22,20.56,13.89,06:43:00,16:44:00,11:43:45
1536,2019-12-15 23:45:00,38.427,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1537,2019-12-15 23:30:00,38.853,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1538,2019-12-15 23:15:00,38.43,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1539,2019-12-15 23:00:00,38.396,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1540,2019-12-15 22:45:00,38.755,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1541,2019-12-15 22:30:00,38.597,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1542,2019-12-15 22:15:00,38.791,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1543,2019-12-15 22:00:00,38.875,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1544,2019-12-15 21:45:00,39.528,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1545,2019-12-15 21:30:00,38.767,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1546,2019-12-15 21:15:00,38.768,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1547,2019-12-15 21:00:00,39.058,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1548,2019-12-15 20:45:00,38.419,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1549,2019-12-15 20:30:00,38.524,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1550,2019-12-15 20:15:00,38.774,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1551,2019-12-15 20:00:00,39.279,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1552,2019-12-15 19:45:00,38.946,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1553,2019-12-15 19:30:00,39.09,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1554,2019-12-15 19:15:00,39.05,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1555,2019-12-15 19:00:00,39.293,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1556,2019-12-15 18:45:00,39.022,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1557,2019-12-15 18:30:00,39.023,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1558,2019-12-15 18:15:00,39.345,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1559,2019-12-15 18:00:00,39.039,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1560,2019-12-15 17:45:00,39.58,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1561,2019-12-15 17:30:00,39.041,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1562,2019-12-15 17:15:00,39.074,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1563,2019-12-15 17:00:00,39.253,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1564,2019-12-15 16:45:00,38.92,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1565,2019-12-15 16:30:00,39.208,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1566,2019-12-15 16:15:00,37.329,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1567,2019-12-15 16:00:00,36.092,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1568,2019-12-15 15:45:00,36.337,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1569,2019-12-15 15:30:00,36.427,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1570,2019-12-15 15:15:00,36.031,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1571,2019-12-15 15:00:00,36.23,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1572,2019-12-15 14:45:00,36.575,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1573,2019-12-15 14:30:00,36.121,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1574,2019-12-15 14:15:00,36.281,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1575,2019-12-15 14:00:00,36.417,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1576,2019-12-15 13:45:00,36.678,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1577,2019-12-15 13:30:00,36.002,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1578,2019-12-15 13:15:00,36.273,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1579,2019-12-15 13:00:00,36.397,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1580,2019-12-15 12:45:00,36.992,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1581,2019-12-15 12:30:00,36.056,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1582,2019-12-15 12:15:00,36.316,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1583,2019-12-15 12:00:00,36.341,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1584,2019-12-15 11:45:00,36.872,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1585,2019-12-15 11:30:00,36.03,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1586,2019-12-15 11:15:00,35.91,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1587,2019-12-15 11:00:00,36.055,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1588,2019-12-15 10:45:00,36.062,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1589,2019-12-15 10:30:00,36.12,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1590,2019-12-15 10:15:00,36.044,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1591,2019-12-15 10:00:00,36.192,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1592,2019-12-15 09:45:00,35.995,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1593,2019-12-15 09:30:00,36.843,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1594,2019-12-15 09:15:00,35.89,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1595,2019-12-15 09:00:00,36.141,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1596,2019-12-15 08:45:00,36.092,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1597,2019-12-15 08:30:00,36.176,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1598,2019-12-15 08:15:00,36.256,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1599,2019-12-15 08:00:00,38.529,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1600,2019-12-15 07:45:00,38.593,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1601,2019-12-15 07:30:00,38.557,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1602,2019-12-15 07:15:00,38.78,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1603,2019-12-15 07:00:00,38.332,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1604,2019-12-15 06:45:00,38.706,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1605,2019-12-15 06:30:00,38.379,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1606,2019-12-15 06:15:00,38.593,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1607,2019-12-15 06:00:00,38.229,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1608,2019-12-15 05:45:00,38.701,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1609,2019-12-15 05:30:00,38.783,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1610,2019-12-15 05:15:00,38.785,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1611,2019-12-15 05:00:00,38.872,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1612,2019-12-15 04:45:00,38.147,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1613,2019-12-15 04:30:00,38.382,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1614,2019-12-15 04:15:00,38.115,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1615,2019-12-15 04:00:00,38.478,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1616,2019-12-15 03:45:00,38.777,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1617,2019-12-15 03:30:00,38.943,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1618,2019-12-15 03:15:00,38.626,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1619,2019-12-15 03:00:00,38.12,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1620,2019-12-15 02:45:00,38.115,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1621,2019-12-15 02:30:00,38.572,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1622,2019-12-15 02:15:00,38.598,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1623,2019-12-15 02:00:00,38.947,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1624,2019-12-15 01:45:00,38.475,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1625,2019-12-15 01:30:00,38.331,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1626,2019-12-15 01:15:00,38.439,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1627,2019-12-15 01:00:00,38.854,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1628,2019-12-15 00:45:00,38.806,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1629,2019-12-15 00:30:00,39.344,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1630,2019-12-15 00:15:00,38.564,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1631,2019-12-15 00:00:00,38.585,2019-12-15,1.0,0.0,11.11,18.89,15.0,06:43:00,16:44:00,11:43:54
1632,2019-12-14 23:45:00,38.529,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1633,2019-12-14 23:30:00,38.85,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1634,2019-12-14 23:15:00,38.853,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1635,2019-12-14 23:00:00,38.767,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1636,2019-12-14 22:45:00,38.823,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1637,2019-12-14 22:30:00,39.385,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1638,2019-12-14 22:15:00,39.24,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1639,2019-12-14 22:00:00,39.286,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1640,2019-12-14 21:45:00,39.276,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1641,2019-12-14 21:30:00,39.44,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1642,2019-12-14 21:15:00,39.171,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1643,2019-12-14 21:00:00,39.45,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1644,2019-12-14 20:45:00,39.645,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1645,2019-12-14 20:30:00,39.549,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1646,2019-12-14 20:15:00,39.553,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1647,2019-12-14 20:00:00,38.905,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1648,2019-12-14 19:45:00,39.361,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1649,2019-12-14 19:30:00,39.141,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1650,2019-12-14 19:15:00,39.548,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1651,2019-12-14 19:00:00,39.64,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1652,2019-12-14 18:45:00,39.218,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1653,2019-12-14 18:30:00,39.826,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1654,2019-12-14 18:15:00,39.98,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1655,2019-12-14 18:00:00,39.287,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1656,2019-12-14 17:45:00,39.982,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1657,2019-12-14 17:30:00,39.468,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1658,2019-12-14 17:15:00,39.956,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1659,2019-12-14 17:00:00,39.543,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1660,2019-12-14 16:45:00,39.225,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1661,2019-12-14 16:30:00,39.2,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1662,2019-12-14 16:15:00,39.946,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1663,2019-12-14 16:00:00,37.338,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1664,2019-12-14 15:45:00,36.912,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1665,2019-12-14 15:30:00,36.25,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1666,2019-12-14 15:15:00,36.616,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1667,2019-12-14 15:00:00,36.19,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1668,2019-12-14 14:45:00,36.323,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1669,2019-12-14 14:30:00,36.526,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1670,2019-12-14 14:15:00,36.42,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1671,2019-12-14 14:00:00,37.021,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
1672,2019-12-14 13:45:00,36.179,2019-12-14,0.0,0.0,15.56,20.0,17.78,06:42:00,16:43:00,11:43:04
